SprintIndex,SeasonID,DriverID,FullName,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,ConsistencyAvg,OvertakesSum,OvertakesAvg,OvertakesGainAvg,OvertakesLostAvg,PaceAvg,StartSum,StartAvg,StartGainAvg,StartLostAvg
2,Все сезоны,4,Lando Norris,7.68,6.31,7.14,5.459106984969054,7.05238726790451,4.366268788682582,6.152961980548187,5.592807881773399,5.448809085754921,5.15003769090284,5.363841081584334,4.657863554464908,5.135424651498132,5.621234003158716,7.58,5.26,7.05,0.215,21.8,0.8301495760056479,1.64,0.85,89.0686110687196,-11.6,-0.42786042692939247,0.34,0.77
2,Все сезоны,3,Valtteri Bottas,6.00,4.92,6.02,4.883226794991501,4.663027604204075,4.410597572362279,3.683503315856257,4.514285714285714,5.589987105749632,4.944599797086876,4.851669906323216,4.6463489356328065,4.636280646182476,5.326547104900552,4.56,4.55,5.59,0.285,-30.5,-1.074696057454678,1.26,2.25,89.49883728500107,-26.75,-1.017541407867495,0.42,1.44
2,Все сезоны,2,Max Verstappen,8.74,6.45,9.11,7.631027587549326,9.155102546406894,6.457459609633522,5.024145741537046,6.6952380952380945,6.014836033271057,5.642913667056236,5.872032186806488,5.060921560866867,5.01977081765873,5.784637438631618,9.38,6.03,7.91,0.175,30.6,1.1499023734885805,1.44,0.33,88.71653643708017,5.4,0.20413721710573282,0.48,0.27
2,Все сезоны,1,Lewis Hamilton,6.81,6.81,4.52,3.8016853355983793,5.032017129408434,5.538559926386013,5.2343027021287885,4.109885057471264,4.761586481826141,4.832895357484037,4.9992380007468,5.128651970593028,5.209347732102069,5.212934508967649,7.57,6.04,6.68,0.243,39.0,1.5108695652173914,2.26,0.82,88.86260039815258,5.2,0.1754022988505747,0.62,0.45
2,Все сезоны,6,Charles Leclerc,7.40,6.08,6.56,4.9426049795615015,6.709457450761798,6.296859903381643,4.611018208844295,5.174559386973181,5.265741506113818,4.982766900669282,5.194223386770299,5.317389171368957,4.878916863067151,5.447697274954402,7.76,6.35,7.01,0.223,15.2,0.6222491582491582,1.54,1.05,89.07099237710437,12.0,0.4595844155844156,0.65,0.19
2,Все сезоны,17,Pierre Gasly,6.76,5.58,6.84,5.298526454476111,6.961575480202482,4.972117744955273,5.664996186117468,5.967651888341544,5.523396775453047,5.227254001030477,5.533924139481971,4.880832227159457,5.173432976825336,6.211508329803104,4.72,5.49,6.35,0.254,-4.2,-0.10602564102564101,1.64,1.82,89.92756001424502,-7.2,-0.30282801456414654,0.50,0.80
2,Все сезоны,7,Daniel Ricciardo,6.51,5.50,3.23,3.8210784313725488,3.6127450980392157,4.611519607843137,4.178921568627451,4.2404761904761905,4.687489096549697,4.747334589465623,4.720098241693586,4.857189044223806,4.958055979033773,5.151855218855371,4.84,5.05,6.10,0.253,-5.5,-0.4291666666666666,1.43,1.85,90.98760625,-8.5,-0.5645833333333333,0.56,1.13
2,Все сезоны,5,Sergio Perez,7.11,7.00,1.03,2.246929801277627,1.0561218169913822,3.4460326308152394,5.594817823078692,3.114285714285714,4.248296115922194,4.369251182487061,4.410075955981011,4.948728499978999,5.047180844635184,4.7783927824272086,7.76,5.81,6.89,0.256,42.75,1.69079833210268,2.43,0.85,89.44653895018025,1.0,0.0543944099378882,0.56,0.51
2,Все сезоны,11,Kimi Räikkönen,5.93,4.78,3.50,3.5,6.0,6.0,4.5,4.545454545454545,4.438123793805011,4.399819859413694,5.076322387490944,5.300165166271928,5.169329744046905,5.195803864144228,4.75,7.53,5.99,0.387,-19.0,-1.0,1.50,2.36,88.66247368421052,31.0,1.4761904761904763,1.90,0.43
2,Все сезоны,10,Lance Stroll,6.61,6.00,2.27,5.744097496706192,3.404163372859025,4.847140974967062,5.176534914361001,4.883809523809523,4.180097426666727,5.241906429594392,4.73071488638063,5.175729841198415,5.324646652532843,5.3296254187611,4.53,6.45,6.47,0.262,10.8,0.4239925147316452,2.08,1.71,89.86281152205765,15.4,0.6128152749022314,1.05,0.44
2,Все сезоны,9,Yuki Tsunoda,6.39,5.28,4.30,5.3468358643644684,4.206540461826504,6.381360515914292,4.005583524027459,4.886560846560846,4.746550056238957,4.997736877270097,4.795441714271566,5.425207364939487,4.755200777395402,5.176030542657804,4.37,6.01,6.15,0.293,-13.0,-0.5226274884535753,1.47,2.03,90.32523524956203,3.9,0.19809433861158002,0.98,0.79
2,Все сезоны,8,Carlos Sainz,7.36,6.12,4.13,5.183654967388101,3.938111072668794,3.9477024308358644,5.20065287868886,4.59431855500821,4.960102686331295,4.959216899089751,4.904307228342329,4.687113657346899,5.002014915409083,5.064351078625843,6.99,5.70,6.88,0.224,19.6,0.8411111111111111,1.84,1.09,89.02204849297573,-2.2,-0.09259854199884185,0.48,0.57
2,Все сезоны,12,Antonio Giovinazzi,7.21,4.95,6.82,6.956521739130435,4.782608695652174,3.9130434782608696,5.652173913043478,5.6000000000000005,5.785538477458177,5.616160889667076,5.157846732429282,4.613934574304842,5.104490030098793,5.361178535648198,4.67,6.52,6.72,0.310,-15.0,-0.625,1.64,2.24,87.87991666666666,12.0,0.5,1.17,0.67
2,Все сезоны,14,George Russell,7.74,6.03,6.97,6.344168810255766,5.48130288391158,5.108626220800134,4.886076918250831,5.911461412151067,5.506837346774842,5.326429555920838,5.181292171721905,4.906240266627928,4.86427275906218,5.467265483158391,6.75,5.49,7.08,0.230,17.2,0.5758146323663565,1.67,1.14,89.30897499726328,-3.2,-0.13045155993431856,0.54,0.67
2,Все сезоны,13,Esteban Ocon,7.33,5.30,4.53,6.197929606625259,3.5636853002070388,5.855734989648033,4.064844720496895,5.165057471264367,4.790169670838762,5.285046083279687,4.682004930331582,5.250173850140696,4.7510844759436734,5.261964950671329,4.34,6.20,6.81,0.234,-11.2,-0.40035051666086147,1.52,2.02,89.9813263812841,8.2,0.3150204738900391,0.76,0.45
2,Все сезоны,19,Fernando Alonso,6.39,5.46,7.28,3.7055072463768113,6.975942028985507,4.875238095238095,5.032857142857142,4.716190476190476,5.779267022687781,4.741516761191352,5.280740639558559,4.778857427629511,4.84451001501577,5.539551449226666,5.19,5.70,6.13,0.264,-0.6,-0.003218390804597715,1.77,1.75,89.7421635083014,-0.4,-0.023776683087027926,0.66,0.68
2,Все сезоны,15,Sebastian Vettel,6.62,5.34,6.43,4.541666666666666,5.666666666666667,4.75,4.416666666666667,4.2481884057971016,5.3693065552786265,4.652706316619714,5.06385373192427,4.769620483367804,4.578019728423142,4.538927293582391,5.02,6.53,6.39,0.333,-11.5,-0.5289855072463768,1.91,2.54,89.09897308488613,12.5,0.5434782608695652,1.17,0.63
2,Все сезоны,16,Mick Schumacher,4.44,4.14,5.91,4.404761904761905,7.583333333333333,5.880952380952381,5.619047619047619,5.0,5.288993797026822,5.122277545674102,5.9070301447297435,5.096704345074297,5.145450652167732,5.81255207459523,2.97,6.10,4.70,0.371,-40.0,-1.8181818181818183,1.08,2.71,90.03745454545455,-0.5,-0.021739130434782608,0.96,0.98
2,Все сезоны,18,Nicholas Latifi,5.82,4.56,0.91,3.7727272727272725,2.5454545454545454,3.727272727272727,4.954545454545455,4.0,3.6220692257336813,4.335394860294399,4.127048632119774,4.834847030850158,5.1951293222062365,4.774006670610129,2.87,5.33,5.50,0.304,-35.5,-1.5434782608695652,0.90,2.36,89.16163043478261,-9.5,-0.4026086956521739,0.61,1.01
2,Все сезоны,20,Nikita Mazepin,3.15,4.01,0.91,5.0,1.5,3.0,4.0,3.2,3.8636543908342884,4.189134571296079,3.27281305120931,4.8812475866847835,5.000716250203219,4.480893976507085,1.06,5.82,3.72,0.499,-35.0,-1.75,0.42,1.88,88.67275,-2.0,-0.09090909090909091,0.59,0.68
2,Все сезоны,21,Robert Kubica,6.63,3.25,0.00,0.0,0.0,6.666666666666666,3.333333333333333,0.0,2.089669945541547,4.282627699488053,3.359082174742607,5.95873382185002,3.161318066978444,4.25893879906895,3.23,7.00,6.13,0.218,-7.0,-2.3333333333333335,0.67,3.00,84.11133333333333,0.0,0.0,0.33,0.33
2,Все сезоны,22,Kevin Magnussen,5.58,4.70,4.48,4.812210012210012,3.6034188034188035,5.407570207570207,4.720634920634921,5.519576719576719,4.670673981853963,5.0169045401289845,4.690995486348769,5.186791850973847,4.935867211332543,5.161351847002764,3.62,6.36,5.57,0.272,-35.333333333333336,-1.4425863991081382,1.71,3.03,91.64522519509474,20.0,0.775997150997151,1.34,0.56
2,Все сезоны,23,Guanyu Zhou,5.45,5.44,2.73,4.91760236858276,4.5762806547120265,4.91285403050109,6.51723367409642,5.447619047619047,4.137168154967694,5.043261561970438,5.055838289114687,5.372306286503413,5.471436383516855,5.360495691329667,3.32,4.61,5.32,0.288,-14.333333333333334,-0.3940174510349948,1.98,2.34,90.15132811194654,-19.333333333333332,-0.7818495514147688,0.41,1.19
2,Все сезоны,24,Alexander Albon,6.61,5.60,7.93,6.62810873337189,7.987757856178908,5.554270291112396,5.934547908232119,5.845238095238095,6.087801920057235,5.698697421876865,5.798850364426651,4.996232104381179,5.321668406561644,6.1248845552536,3.96,5.54,6.28,0.240,-6.5,-0.3360714285714286,1.61,1.95,90.70065071428571,-2.5,-0.0914141414141414,0.73,0.83
2,Все сезоны,25,Nico Hulkenberg,5.25,4.15,5.78,4.820031055900621,5.848757763975155,5.032453416149068,5.00636645962733,4.735221674876847,5.281390632553337,4.836742567717146,5.352707096517644,4.910601449693576,4.83184622015416,5.167429649133674,3.54,6.56,5.29,0.300,-20.25,-2.254222629222629,1.64,3.88,93.16909625559626,-1.0,0.3125,0.94,0.62
2,Все сезоны,26,Nyck De Vries,6.89,4.13,5.83,7.5,6.5,5.5,7.0,7.5,4.921021903707981,5.765455037349815,4.9717431825366525,5.776002982354617,5.306023129575994,6.1996922245554185,3.12,5.49,6.18,0.244,-10.0,-1.8181818181818183,0.46,2.21,87.5065,-5.0,-0.4166666666666667,0.08,0.50
2,Все сезоны,27,Logan Sargeant,4.93,5.08,0.59,2.9761904761904763,0.8333333333333333,4.523809523809524,2.6190476190476186,4.7899159663865545,3.518861051719849,4.320829540551076,4.061032923697459,5.212040974367371,4.309148516143821,5.186822397061785,2.98,5.18,5.01,0.368,-14.0,-0.7942028985507246,1.06,2.05,90.97837536231884,0.5,-0.04684095860566451,0.44,0.49
2,Все сезоны,28,Oscar Piastri,7.13,6.49,3.40,4.512599469496021,3.801576775714707,5.083996463306808,4.467285587975243,4.030377668308703,4.750690320777729,4.802074047434554,4.734732349583613,5.355901368687462,4.96928150488458,5.287012046874733,7.88,5.87,6.80,0.207,28.333333333333332,1.0201709401709402,1.72,0.76,89.03191726495726,0.6666666666666666,0.03950617283950617,0.51,0.47
2,Все сезоны,29,Liam Lawson,6.46,4.97,2.22,4.616666666666666,3.444444444444444,4.066666666666666,5.2444444444444445,5.246913580246914,4.0104815264165365,5.069673475079014,4.35657899465588,5.137588654105165,4.994414297309744,6.3936895991279945,3.50,5.32,6.02,0.244,-11.0,-1.1688888888888889,1.28,2.41,91.24676296296298,-0.16666666666666666,-0.07037037037037037,0.73,0.80
2,Все сезоны,30,Oliver Bearman,5.98,6.27,5.50,5.892857142857142,3.0357142857142856,3.392857142857143,8.928571428571429,5.5,5.014025653831582,4.839609833760748,5.02289334044495,4.912452680115969,5.601915801997851,4.711409156835652,4.85,6.04,6.03,0.256,11.75,0.8132183908045978,2.82,2.03,91.1143563218391,8.0,0.26666666666666666,0.68,0.42
2,Все сезоны,31,Franco Colapinto,5.29,4.60,2.39,3.508771929824561,3.245614035087719,4.649122807017544,5.701754385964912,5.1893939393939394,4.019464780130044,4.406940814268495,4.81657536737838,5.203351174981196,5.1414588963565375,6.105103186890635,3.18,6.16,5.29,0.252,-23.0,-1.2111111111111112,0.86,2.07,90.82175833333334,1.5,0.17965367965367965,0.76,0.58
2,Все сезоны,32,Jack Doohan,2.68,1.99,1.25,1.25,1.25,2.5,1.25,1.25,2.6067251055586835,3.387870841855408,2.7697839284913064,4.758038914490527,3.1473442098442095,4.467764359918934,1.74,6.54,3.21,0.277,-9.5,-3.25,0.81,3.75,94.269,-1.0,-0.16666666666666666,1.17,1.33
2,Все сезоны,35,Kimi Antonelli,6.79,6.32,1.67,4.285714285714286,2.5,3.9285714285714284,5.357142857142857,4.333333333333334,4.208438231917662,4.5449102054178665,4.326620307055127,4.933680827813414,4.794378670197277,4.9046801396830455,6.09,5.54,6.50,0.219,21.0,0.75,2.30,1.23,90.40253571428572,-11.0,-0.3793103448275862,0.45,0.83
2,Все сезоны,34,Gabriel Bortoleto,6.42,4.73,5.00,7.391304347826086,4.3478260869565215,3.9130434782608696,5.217391304347826,5.333333333333333,5.230357124493344,6.287730221074144,4.7025601143942435,4.761007867305737,5.170093294163499,6.308257332355125,2.90,5.50,5.98,0.220,-25.0,-0.9259259259259259,0.87,1.70,90.83607407407408,-9.0,-0.3103448275862069,0.48,0.79
2,Все сезоны,33,Isack Hadjar,6.59,4.96,7.33,4.444444444444445,5.555555555555555,5.185185185185185,5.555555555555555,4.666666666666667,5.710054025633905,4.680402701523346,5.312237439650559,4.537927123832325,4.9450830380983435,4.8196943854453735,4.11,5.25,6.09,0.232,-27.0,-0.9642857142857143,0.97,1.87,90.10400000000001,-23.0,-0.7931034482758621,0.34,1.14
